query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
amPh_1_00004	198094.BA_2805	6.65E-192	532	"COG3757@1|root,COG3757@2|Bacteria,1V2YH@1239|Firmicutes,4HI8U@91061|Bacilli"	91061|Bacilli	M	"Glycosyl hydrolase, family 25"	-	-	3.5.1.28	"ko:K01447,ko:K07273"	-	-	R04112	"RC00064,RC00141"	"ko00000,ko01000"	-	-	-	Glyco_hydro_25
amPh_1_00005	315730.BcerKBAB4_2606	2.74E-82	244	"COG0454@1|root,COG0456@2|Bacteria,1VD0V@1239|Firmicutes,4HM2C@91061|Bacilli,1ZS1N@1386|Bacillus"	91061|Bacilli	K	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	"Acetyltransf_1,Acetyltransf_10"
amPh_1_00006	1396.DJ87_2095	1.69E-77	231	"COG2315@1|root,COG2315@2|Bacteria,1VBFX@1239|Firmicutes,4IPKH@91061|Bacilli"	91061|Bacilli	S	YjbR	-	-	-	-	-	-	-	-	-	-	-	-	YjbR
amPh_1_00007	1396.DJ87_2096	2.79E-163	457	"COG0500@1|root,COG2226@2|Bacteria,1V04P@1239|Firmicutes,4HEGX@91061|Bacilli,1ZCVB@1386|Bacillus"	91061|Bacilli	Q	Nodulation protein S (NodS)	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11
amPh_1_00008	1396.DJ87_2097	1.97E-79	236	"COG0642@1|root,COG2205@2|Bacteria,1VBSA@1239|Firmicutes,4HKPR@91061|Bacilli,1ZHY1@1386|Bacillus"	91061|Bacilli	T	Protein of unknown function (DUF2809)	yjgA	-	-	-	-	-	-	-	-	-	-	-	DUF2809
amPh_1_00009	315730.BcerKBAB4_2602	2.62E-121	346	"COG0563@1|root,COG0563@2|Bacteria,1V7AW@1239|Firmicutes,4HH8A@91061|Bacilli,1ZHDW@1386|Bacillus"	91061|Bacilli	F	topology modulation protein	flaR	-	-	-	-	-	-	-	-	-	-	-	"AAA_18,ABC_tran"
amPh_1_00010	315730.BcerKBAB4_2601	3.78E-147	416	"COG1262@1|root,COG1262@2|Bacteria,1V2AE@1239|Firmicutes,4HFRF@91061|Bacilli,1ZFFX@1386|Bacillus"	91061|Bacilli	S	Sulfatase-modifying factor enzyme 1	-	-	-	-	-	-	-	-	-	-	-	-	FGE-sulfatase
amPh_1_00011	665952.HMPREF1015_01479	6.53E-15	72	"COG1819@1|root,COG1819@2|Bacteria,1TSPC@1239|Firmicutes,4HB9I@91061|Bacilli,1ZB3Z@1386|Bacillus"	91061|Bacilli	CG	"COG1819 Glycosyl transferases, related to UDP-glucuronosyltransferase"	-	-	-	-	-	-	-	-	-	-	-	-	"Glyco_transf_28,UDPGT"
amPh_1_00015	1118063.I7J4G7_9CAUD	3.33E-20	85.5	"4QHCM@10239|Viruses,4QVW5@35237|dsDNA viruses  no RNA stage,4QQCY@28883|Caudovirales,4QN97@10699|Siphoviridae"	10699|Siphoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_1_00016	985665.HPL003_07420	2.97E-18	78.2	"29QZV@1|root,30799@2|Bacteria,1U19K@1239|Firmicutes,4IARQ@91061|Bacilli,2732T@186822|Paenibacillaceae"	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_1_00017	574375.BAGA_08485	9.11E-24	91.3	"COG1476@1|root,COG1476@2|Bacteria"	2|Bacteria	K	sequence-specific DNA binding	-	-	2.3.1.19	"ko:K00634,ko:K07729"	"ko00650,ko01100,map00650,map01100"	-	R01174	"RC00004,RC02816"	"ko00000,ko00001,ko01000,ko03000"	-	-	-	"HTH_19,HTH_26,HTH_3"
amPh_1_00019	198094.BA_4066	2.15E-112	325	"2BZV8@1|root,30HHG@2|Bacteria,1V68P@1239|Firmicutes,4HHRU@91061|Bacilli,1ZHNM@1386|Bacillus"	91061|Bacilli	S	Replication-relaxation	-	-	-	-	-	-	-	-	-	-	-	-	Replic_Relax
amPh_1_00021	359961.Q2LIF8_9CAUD	4.53E-60	198	"4QBIH@10239|Viruses,4QVPB@35237|dsDNA viruses  no RNA stage,4QPU0@28883|Caudovirales,4QM8U@10699|Siphoviridae"	10699|Siphoviridae	S	Recombinase	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_1_00022	359961.Q2LIF8_9CAUD	6.78E-51	176	"4QBIH@10239|Viruses,4QVPB@35237|dsDNA viruses  no RNA stage,4QPU0@28883|Caudovirales,4QM8U@10699|Siphoviridae"	10699|Siphoviridae	S	Recombinase	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_1_00025	1396.DJ87_2104	7.26E-67	203	"COG0633@1|root,COG0633@2|Bacteria,1VAB4@1239|Firmicutes,4HM5K@91061|Bacilli,1ZHQN@1386|Bacillus"	91061|Bacilli	C	2Fe-2S iron-sulfur cluster binding domain	fdx5	-	-	-	-	-	-	-	-	-	-	-	Fer2
amPh_1_00026	198094.BA_2789	1.15E-132	379	"COG1595@1|root,COG1595@2|Bacteria,1VEMV@1239|Firmicutes,4HP80@91061|Bacilli,1ZFIF@1386|Bacillus"	91061|Bacilli	K	Belongs to the sigma-70 factor family. ECF subfamily	-	-	-	ko:K03088	-	-	-	-	"ko00000,ko03021"	-	-	-	"Sigma70_r2,Sigma70_r4_2"
amPh_1_00027	1396.DJ87_2106	4.56E-130	370	"COG0740@1|root,COG0740@2|Bacteria,1TQ91@1239|Firmicutes,4HA8J@91061|Bacilli,1ZD1N@1386|Bacillus"	91061|Bacilli	OU	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins	clpP1	-	3.4.21.92	ko:K01358	"ko04112,ko04212,map04112,map04212"	-	-	-	"ko00000,ko00001,ko01000,ko01002"	-	-	-	CLP_protease
amPh_1_00028	1396.DJ87_2107	9.92E-207	571	"COG2113@1|root,COG2113@2|Bacteria,1TRI6@1239|Firmicutes,4HFEP@91061|Bacilli,1ZC4S@1386|Bacillus"	91061|Bacilli	E	Glycine betaine ABC transporter	-	-	-	ko:K02002	"ko02010,map02010"	M00208	-	-	"ko00000,ko00001,ko00002,ko02000"	3.A.1.12	-	-	OpuAC
amPh_1_00029	1396.DJ87_2108	1.30E-281	770	"COG0517@1|root,COG4175@1|root,COG0517@2|Bacteria,COG4175@2|Bacteria,1UHNE@1239|Firmicutes,4HA9P@91061|Bacilli,1ZS1P@1386|Bacillus"	91061|Bacilli	E	glycine betaine	opuAA	-	3.6.3.32	ko:K02000	"ko02010,map02010"	M00208	-	-	"ko00000,ko00001,ko00002,ko01000,ko02000"	3.A.1.12	-	-	"ABC_tran,CBS"
amPh_1_00030	1396.DJ87_2109	6.02E-184	513	"COG4176@1|root,COG4176@2|Bacteria,1UHRI@1239|Firmicutes,4IS7D@91061|Bacilli,1ZS1Q@1386|Bacillus"	91061|Bacilli	P	glycine betaine	opuAB	"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006836,GO:0008150,GO:0015695,GO:0015696,GO:0015871,GO:0016020,GO:0044464,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944"	-	ko:K02001	"ko02010,map02010"	M00208	-	-	"ko00000,ko00001,ko00002,ko02000"	3.A.1.12	-	-	BPD_transp_1
amPh_20_00003	29581.BW37_02243	1.12E-105	306	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	ko:K03791	-	-	-	-	ko00000	-	GH19	-	Glyco_hydro_19
amPh_20_00004	29581.BW37_02244	1.28E-93	273	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_20_00005	1470591.BW41_00266	5.16E-15	78.6	"2CC5E@1|root,3345H@2|Bacteria,1N69Q@1224|Proteobacteria,2UF2K@28211|Alphaproteobacteria,2K6DX@204457|Sphingomonadales"	204457|Sphingomonadales	S	IMG reference gene	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_20_00006	29581.BW37_02246	6.56E-187	520	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_20_00007	29581.BW37_02247	3.52E-56	182	"2EJIR@1|root,33D9N@2|Bacteria,1NHKK@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	"DUF4376,Phage_tail_APC"
amPh_20_00008	1081640.AGFU01000049_gene774	6.61E-28	128	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria,2UBB4@28211|Alphaproteobacteria,2K1J6@204457|Sphingomonadales"	204457|Sphingomonadales	G	Belongs to the glycosyl hydrolase 18 family	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_20_00009	29581.BW37_02251	0	928	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_20_00010	29581.BW37_02252	5.77E-303	895	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
amPh_20_00013	29581.BW37_02255	2.46E-270	742	"2DIIY@1|root,303ET@2|Bacteria,1R7AV@1224|Proteobacteria,2W1YE@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_21_00001	29581.BW37_05458	3.81E-15	69.7	"COG3311@1|root,COG3311@2|Bacteria,1NGB9@1224|Proteobacteria"	1224|Proteobacteria	K	Transcriptional regulator	-	-	-	ko:K07733	-	-	-	-	"ko00000,ko03000"	-	-	-	Phage_AlpA
amPh_21_00002	1218352.B597_019600	3.10E-66	208	"2EPBH@1|root,33GY9@2|Bacteria,1NMHX@1224|Proteobacteria,1SRWU@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Ead_Ea22
amPh_21_00009	240015.ACP_3323	1.07E-99	305	"28N2S@1|root,2ZB8K@2|Bacteria"	2|Bacteria	S	P63C domain	-	-	-	-	-	-	-	-	-	-	-	-	P63C
amPh_21_00010	640510.BC1001_1165	1.69E-14	72	"2ANUE@1|root,31DUU@2|Bacteria,1QB5A@1224|Proteobacteria,2W5SU@28216|Betaproteobacteria,1KF8C@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_21_00011	883126.HMPREF9710_04227	9.37E-77	238	"COG2932@1|root,COG2932@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria,4779I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
amPh_21_00013	1120999.JONM01000036_gene4213	5.73E-39	135	"2DN9N@1|root,32UII@2|Bacteria,1MZ4A@1224|Proteobacteria,2VUYV@28216|Betaproteobacteria,2KTMH@206351|Neisseriales"	206351|Neisseriales	S	Phage regulatory protein CII (CP76)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_CP76
amPh_21_00016	398578.Daci_4111	4.24E-36	139	"2E8E5@1|root,332SK@2|Bacteria,1QXJ1@1224|Proteobacteria,2VX3U@28216|Betaproteobacteria,4AFIH@80864|Comamonadaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_21_00017	1115515.EV102420_11_00370	3.14E-58	191	"COG3645@1|root,COG3646@1|root,COG3645@2|Bacteria,COG3646@2|Bacteria,1R939@1224|Proteobacteria,1S2IZ@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	K	Phage antirepressor protein KilAC domain	-	-	-	-	-	-	-	-	-	-	-	-	"ANT,Phage_pRha"
amPh_21_00018	1470593.BW43_05111	1.44E-107	318	"COG0863@1|root,COG0863@2|Bacteria,1QN45@1224|Proteobacteria,1S1V3@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	DNA methylase	-	-	-	-	-	-	-	-	-	-	-	-	N6_N4_Mtase
amPh_21_00020	391038.Bphy_1917	3.34E-209	603	"COG0270@1|root,COG0270@2|Bacteria,1MV9D@1224|Proteobacteria,2VHQT@28216|Betaproteobacteria,1KA9C@119060|Burkholderiaceae"	28216|Betaproteobacteria	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family	-	-	2.1.1.37	ko:K00558	"ko00270,ko01100,ko05206,map00270,map01100,map05206"	M00035	R04858	"RC00003,RC00332"	"ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036"	-	-	-	DNA_methylase
amPh_21_00021	1112217.PPL19_05255	2.16E-18	82.8	"2D7I9@1|root,32UHG@2|Bacteria,1N3YY@1224|Proteobacteria,1SBD8@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Protein of unknown function (DUF1364)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1364
amPh_21_00022	485913.Krac_2796	1.15E-24	103	"COG3860@1|root,COG3860@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	"DUF2087,GIY-YIG,HTH_20,NUMOD3"
amPh_21_00023	498848.TaqDRAFT_4769	1.10E-20	87.4	"COG4570@1|root,COG4570@2|Bacteria"	2|Bacteria	L	crossover junction endodeoxyribonuclease activity	rusA	"GO:0000217,GO:0000400,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004536,GO:0005488,GO:0006139,GO:0006259,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008821,GO:0009987,GO:0016787,GO:0016788,GO:0016889,GO:0016894,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901363"	3.1.22.4	ko:K01160	-	-	-	-	"ko00000,ko01000,ko03400"	-	-	-	RusA
amPh_21_00024	1502852.FG94_04985	5.17E-57	181	"2BNG0@1|root,32H3X@2|Bacteria,1PX82@1224|Proteobacteria,2WCQJ@28216|Betaproteobacteria,4782H@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_21_00027	1071679.BG57_03880	4.98E-18	79.3	"COG1403@1|root,COG1403@2|Bacteria,1NARE@1224|Proteobacteria,2VW97@28216|Betaproteobacteria"	28216|Betaproteobacteria	L	HNH nucleases	-	-	-	-	-	-	-	-	-	-	-	-	HNH
amPh_21_00028	1366050.N234_31675	1.33E-41	143	"COG3728@1|root,COG3728@2|Bacteria,1N519@1224|Proteobacteria,2WFZS@28216|Betaproteobacteria,1KDW7@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Terminase small subunit	-	-	-	ko:K07474	-	-	-	-	ko00000	-	-	-	Terminase_2
amPh_21_00029	1097668.BYI23_B000640	1.40E-261	733	"COG4626@1|root,COG4626@2|Bacteria,1MW7K@1224|Proteobacteria,2VNHP@28216|Betaproteobacteria,1K7BW@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Phage Terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
amPh_21_00031	1218075.BAYA01000007_gene2689	1.00E-205	580	"COG4695@1|root,COG4695@2|Bacteria,1MUP5@1224|Proteobacteria,2VRW1@28216|Betaproteobacteria,1K380@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	"phage portal protein, HK97 family"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
amPh_21_00032	431891.A4JX00_9CAUD	2.73E-124	365	"4QCW3@10239|Viruses,4QVIJ@35237|dsDNA viruses  no RNA stage,4QRS3@28883|Caudovirales,4QMID@10699|Siphoviridae"	10699|Siphoviridae	S	Peptidase family S49	-	"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0018995,GO:0019012,GO:0030430,GO:0033643,GO:0033646,GO:0042802,GO:0043656,GO:0043657,GO:0044215,GO:0044216,GO:0044217"	-	-	-	-	-	-	-	-	-	-	-
amPh_21_00033	431891.A4JX01_9CAUD	7.84E-202	572	"4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKP8@10699|Siphoviridae"	10699|Siphoviridae	S	peptidase activity	-	"GO:0005575,GO:0019012,GO:0044423,GO:0098015,GO:0098026"	-	-	-	-	-	-	-	-	-	-	-
amPh_21_00039	1007105.PT7_P053	5.95E-24	94.7	"COG5614@1|root,COG5614@2|Bacteria,1PU3R@1224|Proteobacteria,2WBYC@28216|Betaproteobacteria,3T53B@506|Alcaligenaceae"	28216|Betaproteobacteria	S	Phage head-tail joining protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_H_T_join
amPh_21_00042	220664.PFL_3755	4.94E-41	145	"COG5492@1|root,COG5492@2|Bacteria,1R8WN@1224|Proteobacteria,1T0IM@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	N	"Phage tail tube protein, TTP"	-	-	-	-	-	-	-	-	-	-	-	-	"Ig_3,Phage_tail_3"
amPh_21_00043	477184.KYC_18240	1.13E-24	96.7	"2BP8W@1|root,32I0F@2|Bacteria,1PRRU@1224|Proteobacteria,2W9ZW@28216|Betaproteobacteria,3T8GZ@506|Alcaligenaceae"	28216|Betaproteobacteria	S	"phage protein Ypo2117 SWALL Q8ZEP3 (EMBL AJ414151) (103 aa) fasta scores E() 2.7e-07, 36.79 id in 106 aa"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_4
amPh_21_00044	257313.BP3367	1.56E-11	60.8	"2EGMV@1|root,33AE0@2|Bacteria,1NIEM@1224|Proteobacteria,2VXKX@28216|Betaproteobacteria,3T8IW@506|Alcaligenaceae"	28216|Betaproteobacteria	S	"phage protein Ypo2118 SWALL Q8ZEP2 (EMBL AJ414151) (73 aa) fasta scores E() 1.3e-08, 52.05 id in 73 aa"	-	-	-	-	-	-	-	-	-	-	-	-	DUF1799
amPh_21_00046	29581.BW37_02251	2.55E-171	498	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_21_00048	936136.ARRT01000006_gene4268	1.23E-32	123	"2DP99@1|root,3313U@2|Bacteria,1NEJ0@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_21_00052	1157708.KB907450_gene5443	2.05E-27	108	"COG3772@1|root,COG3772@2|Bacteria,1MZJD@1224|Proteobacteria,2VTZX@28216|Betaproteobacteria,4AHSN@80864|Comamonadaceae"	28216|Betaproteobacteria	G	Phage lysozyme	-	-	3.2.1.17	ko:K01185	-	-	-	-	"ko00000,ko01000"	-	-	-	Phage_lysozyme
amPh_21_00054	1216967.L100_16851	2.51E-53	182	"COG1835@1|root,COG1835@2|Bacteria,4NVPP@976|Bacteroidetes,1I70G@117743|Flavobacteriia"	976|Bacteroidetes	I	Acyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
amPh_22_00001	1268068.PG5_49470	1.89E-202	565	"COG4804@1|root,COG4804@2|Bacteria,1NBWK@1224|Proteobacteria,1S30Y@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Protein of unknown function (DUF1016)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1016
amPh_22_00003	1144325.PMI22_04474	3.22E-118	342	"COG1961@1|root,COG1961@2|Bacteria,1RJGW@1224|Proteobacteria,1S63U@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	Resolvase	-	-	-	-	-	-	-	-	-	-	-	-	Resolvase
amPh_22_00007	521719.ATXQ01000006_gene1302	5.61E-36	131	"2BP83@1|root,32HZK@2|Bacteria,1QF6A@1224|Proteobacteria,1TC9H@1236|Gammaproteobacteria,1YK3F@136841|Pseudomonas aeruginosa group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_22_00008	1179778.PMM47T1_14030	3.18E-86	270	"2DWDD@1|root,33ZST@2|Bacteria,1NYDB@1224|Proteobacteria,1SPY9@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_22_00010	1395516.PMO01_17190	2.04E-90	314	"COG5185@1|root,COG5185@2|Bacteria,1QV8Y@1224|Proteobacteria,1T2AE@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	D	tail protein	-	-	-	-	-	-	-	-	-	-	-	-	"TMP_2,Tape_meas_lam_C"
amPh_22_00011	557598.LHK_01765	2.36E-18	80.5	"2BP8W@1|root,32I0F@2|Bacteria,1MYWF@1224|Proteobacteria,2VWSR@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Phage tail assembly chaperone	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_4
amPh_22_00015	1441629.PCH70_08500	5.50E-21	84.7	"2BNJH@1|root,32H89@2|Bacteria,1QHNA@1224|Proteobacteria,1TFBX@1236|Gammaproteobacteria,1ZAFV@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	S	Domain of unknown function (DUF4224)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4224
amPh_22_00016	1121438.JNJA01000001_gene2621	2.35E-24	95.1	"2EBNQ@1|root,335NX@2|Bacteria,1NDX2@1224|Proteobacteria,432EM@68525|delta/epsilon subdivisions,2WXJI@28221|Deltaproteobacteria"	28221|Deltaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_22_00017	1453503.AU05_17280	2.77E-74	226	"COG0467@1|root,COG0467@2|Bacteria,1N5MN@1224|Proteobacteria,1SF4G@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	T	"Core component of the KaiABC clock protein complex, which constitutes the main circadian regulator in cyanobacteria. Binds to DNA. The KaiABC complex may act as a promoter-nonspecific transcription regulator that represses transcription, possibly by acting on the state of chromosome compaction"	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_22_00020	1182590.BN5_01536	2.92E-24	97.4	"2DWN1@1|root,34149@2|Bacteria,1NYM5@1224|Proteobacteria,1SQDU@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_22_00021	1211112.ALJC01000093_gene1357	2.99E-79	244	"COG3646@1|root,COG3646@2|Bacteria"	2|Bacteria	L	Phage regulatory protein	-	-	-	-	-	-	-	-	-	-	-	-	"KilA-N,Phage_ASH,Phage_pRha"
amPh_22_00022	629265.PMA4326_24406	3.91E-37	128	"29XWR@1|root,30JP6@2|Bacteria,1QDU9@1224|Proteobacteria,1TF6P@1236|Gammaproteobacteria,1ZA84@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	S	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_39
amPh_22_00023	1415630.U771_01945	1.93E-27	101	"COG3311@1|root,COG3311@2|Bacteria"	2|Bacteria	K	DNA excision	-	-	-	ko:K07733	-	-	-	-	"ko00000,ko03000"	-	-	-	Phage_AlpA
amPh_23_00001	1123401.JHYQ01000002_gene2741	2.17E-14	67.4	"COG1551@1|root,COG1551@2|Bacteria,1N6PG@1224|Proteobacteria,1SCB4@1236|Gammaproteobacteria,4615I@72273|Thiotrichales"	72273|Thiotrichales	T	Could accelerate the degradation of some genes transcripts potentially through selective RNA binding	csrA	-	-	ko:K03563	"ko02020,ko02025,ko02026,ko05111,map02020,map02025,map02026,map05111"	-	-	-	"ko00000,ko00001,ko03019"	-	-	-	CsrA
amPh_23_00002	1163398.AJJP01000173_gene964	1.61E-26	102	"COG2197@1|root,COG2197@2|Bacteria"	2|Bacteria	K	response regulator	-	-	-	-	-	-	-	-	-	-	-	-	"AAA_16,GerE"
amPh_23_00004	1196835.A458_06835	2.54E-63	205	"COG1974@1|root,COG1974@2|Bacteria,1PHU2@1224|Proteobacteria,1TB38@1236|Gammaproteobacteria,1Z3JG@136846|Pseudomonas stutzeri group"	1236|Gammaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
amPh_23_00005	28258.KP05_16710	4.90E-14	67.4	"2EU41@1|root,33MKV@2|Bacteria,1NJ1A@1224|Proteobacteria,1SGWK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Regulatory protein	-	-	-	-	-	-	-	-	-	-	-	-	YdaS_antitoxin
amPh_23_00006	596153.Alide_1668	1.30E-52	180	"2E8E5@1|root,332SK@2|Bacteria,1QXJ1@1224|Proteobacteria,2VX3U@28216|Betaproteobacteria,4AFIH@80864|Comamonadaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_23_00007	629265.PMA4326_09930	5.05E-85	262	"COG1484@1|root,COG1484@2|Bacteria,1MZNW@1224|Proteobacteria,1RQFW@1236|Gammaproteobacteria,1ZA79@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	L	IstB-like ATP binding protein	dnaC	-	-	ko:K02315	-	-	-	-	"ko00000,ko03032"	-	-	-	IstB_IS21
amPh_23_00009	243924.LT42_17205	6.31E-145	432	"COG0582@1|root,COG0582@2|Bacteria,1RBN3@1224|Proteobacteria,1S2R6@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
amPh_23_00010	160488.PP_1558	8.32E-39	133	"2C88J@1|root,33I1N@2|Bacteria,1NPA7@1224|Proteobacteria,1SSPB@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Antitermination protein Q	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_23_00011	1437882.AZRU01000104_gene3904	2.20E-31	115	"2BVNE@1|root,32IW3@2|Bacteria,1QF96@1224|Proteobacteria,1TCEC@1236|Gammaproteobacteria,1YK8T@136841|Pseudomonas aeruginosa group"	1236|Gammaproteobacteria	S	Putative phage holin	-	-	-	-	-	-	-	-	-	-	-	-	Phage_holin_8
amPh_23_00012	1437882.AZRU01000102_gene3887	5.39E-23	93.6	"2AS5S@1|root,31HIP@2|Bacteria,1QF9G@1224|Proteobacteria,1TCEK@1236|Gammaproteobacteria,1YK90@136841|Pseudomonas aeruginosa group"	1236|Gammaproteobacteria	S	"Putative 3TM holin, Phage_holin_3"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_holin_3_7
amPh_23_00013	399739.Pmen_3975	1.97E-19	83.6	"COG1403@1|root,COG1403@2|Bacteria"	2|Bacteria	V	endonuclease activity	-	-	-	"ko:K06877,ko:K07451"	-	-	-	-	"ko00000,ko01000,ko02048"	-	-	-	"HNH,Intron_maturas2,RVT_1"
amPh_23_00014	1207076.ALAT01000161_gene3328	1.43E-23	94	"COG3747@1|root,COG3747@2|Bacteria,1NB8B@1224|Proteobacteria,1ST22@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	phage terminase small subunit	-	-	-	-	-	-	-	-	-	-	-	-	-
