query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
janth_19_00031	1000565.METUNv1_01690	5.24E-56	187	"28IY5@1|root,2Z8VY@2|Bacteria,1RC9Z@1224|Proteobacteria,2VRWZ@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00034	1286093.C266_14074	2.13E-190	544	"28IAN@1|root,2Z8D8@2|Bacteria,1NJD6@1224|Proteobacteria,2VN86@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Domain of unknown function (DUF4055)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4055
janth_19_00035	1286093.C266_14069	9.53E-252	697	"COG1783@1|root,COG1783@2|Bacteria,1MWGP@1224|Proteobacteria,2VJZR@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	"to Bacillus subtilis pbsx phage terminase large subunit xtmB SWALL XTMB_BACSU (SWALL P39786) (433 aa) fasta scores E() 0.2, 21.58 id in 417 aa, and to Yersinia pestis"	-	-	-	-	-	-	-	-	-	-	-	-	"Terminase_6,Terminase_6C"
janth_19_00036	1124983.PFLCHA0_c38130	4.01E-54	174	"COG5556@1|root,COG5556@2|Bacteria,1RDY8@1224|Proteobacteria,1S3ZK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Uncharacterized conserved protein (DUF2280)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2280
janth_19_00037	1144342.PMI40_01698	9.24E-98	290	"28P9A@1|root,2ZC2W@2|Bacteria,1N5EH@1224|Proteobacteria,2VQ9V@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00041	1327941.T1SA60_9CAUD	5.26E-55	174	"4QB0W@10239|Viruses,4QZQH@35237|dsDNA viruses  no RNA stage,4QQW9@28883|Caudovirales,4QNYC@10744|Podoviridae"	10744|Podoviridae	S	endonuclease activity	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00043	568706.BN118_0126	2.10E-40	147	"2CTHS@1|root,32STJ@2|Bacteria,1N626@1224|Proteobacteria,2VV81@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00044	1168281.I3PUZ7_9CAUD	3.18E-74	236	"4QCMA@10239|Viruses,4QZ56@35237|dsDNA viruses  no RNA stage,4QSFV@28883|Caudovirales,4QNWQ@10744|Podoviridae"	10744|Podoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00046	1144342.PMI40_02251	0	1538	"COG0553@1|root,COG0863@1|root,COG0553@2|Bacteria,COG0863@2|Bacteria,1R7CK@1224|Proteobacteria,2VM2P@28216|Betaproteobacteria"	28216|Betaproteobacteria	H	PFAM DNA methylase N-4 N-6 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	N6_N4_Mtase
janth_19_00047	1226994.AMZB01000137_gene5414	1.07E-35	126	"2BPTC@1|root,32IKQ@2|Bacteria,1QF83@1224|Proteobacteria,1TCCB@1236|Gammaproteobacteria,1YK6B@136841|Pseudomonas aeruginosa group"	1236|Gammaproteobacteria	S	"Recombination enhancement, RecA-dependent nuclease"	-	-	-	-	-	-	-	-	-	-	-	-	RecA_dep_nuc
janth_19_00051	391038.Bphy_1917	5.31E-203	590	"COG0270@1|root,COG0270@2|Bacteria,1MV9D@1224|Proteobacteria,2VHQT@28216|Betaproteobacteria,1KA9C@119060|Burkholderiaceae"	28216|Betaproteobacteria	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family	-	-	2.1.1.37	ko:K00558	"ko00270,ko01100,ko05206,map00270,map01100,map05206"	M00035	R04858	"RC00003,RC00332"	"ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036"	-	-	-	DNA_methylase
janth_19_00054	1268068.PG5_42540	5.26E-36	134	"COG3645@1|root,COG3646@1|root,COG3645@2|Bacteria,COG3646@2|Bacteria,1R939@1224|Proteobacteria,1S2IZ@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	K	Phage antirepressor protein KilAC domain	-	-	-	-	-	-	-	-	-	-	-	-	"ANT,Phage_pRha"
janth_19_00056	204773.HEAR2567	1.17E-22	90.9	"2A9IK@1|root,30YQZ@2|Bacteria,1PKM4@1224|Proteobacteria,2W8W5@28216|Betaproteobacteria,474NN@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00060	1349767.GJA_1444	1.70E-37	135	"COG2932@1|root,COG3093@1|root,COG2932@2|Bacteria,COG3093@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria,4779I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S24
janth_19_00071	1357279.N018_13090	1.70E-91	280	"28JXH@1|root,2Z9MZ@2|Bacteria,1MXNC@1224|Proteobacteria,1RNI6@1236|Gammaproteobacteria,1Z8WC@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	S	RecT family	STY2074	-	-	-	-	-	-	-	-	-	-	-	RecT
janth_19_00072	1286093.C266_13944	9.15E-169	499	"COG3206@1|root,COG3206@2|Bacteria,1QA2F@1224|Proteobacteria,2VPIJ@28216|Betaproteobacteria,1K482@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	YqaJ-like viral recombinase domain	-	-	-	-	-	-	-	-	-	-	-	-	YqaJ
janth_19_00073	1042209.HK44_020310	1.45E-41	146	"2DCTP@1|root,2ZFAC@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00074	690850.Desaf_0671	1.20E-18	79.7	"2ETFI@1|root,33KZF@2|Bacteria,1NNVY@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00076	29581.BW37_03664	2.31E-144	419	"COG2974@1|root,COG2974@2|Bacteria,1MXPR@1224|Proteobacteria,2VHD8@28216|Betaproteobacteria,473IN@75682|Oxalobacteraceae"	28216|Betaproteobacteria	L	May be involved in recombination	rdgC	-	-	ko:K03554	-	-	-	-	"ko00000,ko03400"	-	-	-	RdgC
janth_19_00078	582744.Msip34_1670	1.01E-67	215	"2CWYZ@1|root,32T0P@2|Bacteria,1MZEM@1224|Proteobacteria,2VUKY@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00080	420662.Mpe_B0268	1.23E-20	87.8	"2BID0@1|root,32CJ4@2|Bacteria,1PZHQ@1224|Proteobacteria,2W3X0@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00081	379066.GAU_2235	6.76E-217	622	"COG0553@1|root,COG0553@2|Bacteria"	2|Bacteria	L	helicase activity	-	-	-	-	-	-	-	-	-	-	-	-	"Helicase_C,SNF2_N"
janth_19_00084	688245.CtCNB1_1537	7.37E-58	201	"2DZXB@1|root,32VME@2|Bacteria,1N191@1224|Proteobacteria,2VT36@28216|Betaproteobacteria,4AII6@80864|Comamonadaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_19_00086	365044.Pnap_2283	4.13E-123	361	"COG0582@1|root,COG0582@2|Bacteria,1R5R3@1224|Proteobacteria,2VIS9@28216|Betaproteobacteria,4AH9P@80864|Comamonadaceae"	28216|Betaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
janth_1_00001	1005048.CFU_3377	1.10E-215	605	"COG3344@1|root,COG3344@2|Bacteria,1QP53@1224|Proteobacteria,2VNRW@28216|Betaproteobacteria"	28216|Betaproteobacteria	L	Reverse transcriptase (RNA-dependent DNA polymerase)	-	-	-	-	-	-	-	-	-	-	-	-	RVT_1
janth_1_00002	580332.Slit_0202	1.98E-47	155	"2C2BQ@1|root,32VU6@2|Bacteria,1N1M0@1224|Proteobacteria,2VUD4@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23S_rRNA_IVP
janth_1_00003	305700.B447_17451	2.49E-39	135	"2ERKZ@1|root,33J6G@2|Bacteria,1NGDE@1224|Proteobacteria,2VYDP@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00004	305700.B447_17451	1.12E-34	126	"2ERKZ@1|root,33J6G@2|Bacteria,1NGDE@1224|Proteobacteria,2VYDP@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00006	305700.B447_17451	6.14E-32	120	"2ERKZ@1|root,33J6G@2|Bacteria,1NGDE@1224|Proteobacteria,2VYDP@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00008	469610.HMPREF0189_01093	1.01E-51	174	"COG2932@1|root,COG2932@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
janth_1_00010	1120999.JONM01000029_gene3351	1.63E-48	160	"2DN9N@1|root,32UII@2|Bacteria,1MZ4A@1224|Proteobacteria,2VUYV@28216|Betaproteobacteria,2KTMH@206351|Neisseriales"	206351|Neisseriales	S	Phage regulatory protein CII (CP76)	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00012	596153.Alide_1668	1.27E-30	122	"2E8E5@1|root,332SK@2|Bacteria,1QXJ1@1224|Proteobacteria,2VX3U@28216|Betaproteobacteria,4AFIH@80864|Comamonadaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00013	511.JT27_00560	9.01E-58	190	"2EB84@1|root,3358M@2|Bacteria,1N7EA@1224|Proteobacteria,2VWD8@28216|Betaproteobacteria,3T5YE@506|Alcaligenaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00014	1502852.FG94_04982	7.27E-151	436	"COG4974@1|root,COG4974@2|Bacteria"	2|Bacteria	L	Belongs to the 'phage' integrase family	-	-	-	ko:K04763	-	-	-	-	"ko00000,ko03036"	-	-	-	"Phage_int_SAM_5,Phage_integrase"
janth_1_00017	278963.ATWD01000001_gene4484	2.75E-26	101	"2EU9D@1|root,33MRT@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00018	1129794.C427_2398	7.03E-16	72.8	"2E7GT@1|root,331ZH@2|Bacteria,1NAHD@1224|Proteobacteria,1SIM9@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00020	40631.O64348_BPN15	1.18E-14	75.1	"4QARC@10239|Viruses,4QV4E@35237|dsDNA viruses  no RNA stage,4QPDS@28883|Caudovirales,4QKMJ@10699|Siphoviridae"	10699|Siphoviridae	S	Exonuclease	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00024	180504.Q8W6N0_9CAUD	5.11E-21	88.2	"4QAKE@10239|Viruses,4QUP7@35237|dsDNA viruses  no RNA stage,4QPCE@28883|Caudovirales,4QKTX@10699|Siphoviridae"	10699|Siphoviridae	S	HNH endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00025	272560.BPSL1144	1.88E-71	218	"2F52D@1|root,33XPT@2|Bacteria,1NI2U@1224|Proteobacteria,2W2E7@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00026	504346.B5WZR8_BPPAJ	1.04E-269	749	"4QBV3@10239|Viruses,4QW0W@35237|dsDNA viruses  no RNA stage,4QPPJ@28883|Caudovirales,4QKW5@10699|Siphoviridae"	10699|Siphoviridae	S	Phage Terminase	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00027	467481.B0VK31_9CAUD	1.91E-94	297	"4QAYV@10239|Viruses,4QUZ7@35237|dsDNA viruses  no RNA stage,4QPU3@28883|Caudovirales,4QKKX@10699|Siphoviridae"	10699|Siphoviridae	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00028	467481.B0VK32_9CAUD	6.70E-57	187	"4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKP8@10699|Siphoviridae"	10699|Siphoviridae	S	peptidase activity	-	"GO:0003674,GO:0003824,GO:0005575,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019012,GO:0019538,GO:0043170,GO:0044238,GO:0071704,GO:0140096,GO:1901564"	-	-	-	-	-	-	-	-	-	-	-
janth_1_00029	1248760.ANFZ01000019_gene1794	1.66E-81	265	"COG4653@1|root,COG4653@2|Bacteria,1MWU1@1224|Proteobacteria,2TSSY@28211|Alphaproteobacteria,2K0P2@204457|Sphingomonadales"	204457|Sphingomonadales	S	phage phi-C31 gp36 major capsid-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid
janth_1_00033	1117943.SFHH103_01660	4.90E-14	74.3	"2CK39@1|root,32SBG@2|Bacteria,1N39K@1224|Proteobacteria,2UD5F@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	S	Phage gp6-like head-tail connector protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_connect_1
janth_1_00034	1120999.JONM01000029_gene3358	5.09E-15	72.4	"COG5614@1|root,COG5614@2|Bacteria,1N9Y5@1224|Proteobacteria,2VVUE@28216|Betaproteobacteria,2KRX2@206351|Neisseriales"	206351|Neisseriales	S	Phage head-tail joining protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00035	397945.Aave_1623	3.94E-20	88.2	"2C8R3@1|root,32P8G@2|Bacteria,1RM1F@1224|Proteobacteria,2VTJX@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	HK97-gp10_like
janth_1_00036	267608.RSc1688	2.76E-25	99	"2EB49@1|root,3354Z@2|Bacteria,1N95Y@1224|Proteobacteria,2VXKB@28216|Betaproteobacteria,1K95T@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Protein of unknown function (DUF3168)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3168
janth_1_00038	477184.KYC_18245	1.13E-80	246	"COG5492@1|root,COG5492@2|Bacteria,1RDB5@1224|Proteobacteria,2VQXY@28216|Betaproteobacteria"	28216|Betaproteobacteria	N	"Phage tail tube protein, TTP"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_3
janth_1_00039	1005048.CFU_3363	1.95E-32	116	"2BP8W@1|root,32I0F@2|Bacteria,1MYWF@1224|Proteobacteria,2VWSR@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Phage tail assembly chaperone	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_4
janth_1_00040	477184.KYC_18235	1.66E-22	89	"2EGMV@1|root,33AE0@2|Bacteria,1NIEM@1224|Proteobacteria,2VXKX@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Phage related hypothetical protein (DUF1799)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1799
janth_1_00042	29581.BW37_02251	2.40E-283	782	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00046	29581.BW37_02246	1.14E-127	370	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00047	220664.PFL_3751	1.30E-33	135	"2DRM8@1|root,33C97@2|Bacteria,1RE4N@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S74
janth_1_00048	29581.BW37_02244	9.43E-71	216	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_1_00049	1349767.GJA_1449	7.27E-83	247	"COG3108@1|root,COG3108@2|Bacteria,1PG9K@1224|Proteobacteria,2WCM4@28216|Betaproteobacteria,477VP@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Peptidase M15	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M15_3
janth_1_00052	159087.Daro_1675	1.65E-165	478	"COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,2VJD3@28216|Betaproteobacteria,2KY57@206389|Rhodocyclales"	206389|Rhodocyclales	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
janth_20_00003	29581.BW37_02243	1.81E-108	313	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_19
janth_20_00004	29581.BW37_02244	1.55E-94	276	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_20_00006	29581.BW37_02246	6.02E-183	510	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_20_00008	29581.BW37_02251	0	932	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_20_00009	29581.BW37_02252	3.59E-92	338	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_20_00012	29581.BW37_02255	6.88E-277	758	"2DIIY@1|root,303ET@2|Bacteria,1R7AV@1224|Proteobacteria,2W1YE@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_20_00015	29581.BW37_02258	1.29E-169	473	"COG2932@1|root,COG2932@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria,4779I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
janth_21_00005	391038.Bphy_1917	1.40E-210	608	"COG0270@1|root,COG0270@2|Bacteria,1MV9D@1224|Proteobacteria,2VHQT@28216|Betaproteobacteria,1KA9C@119060|Burkholderiaceae"	28216|Betaproteobacteria	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family	-	-	2.1.1.37	ko:K00558	"ko00270,ko01100,ko05206,map00270,map01100,map05206"	M00035	R04858	"RC00003,RC00332"	"ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036"	-	-	-	DNA_methylase
janth_21_00006	511.JT27_00670	1.96E-101	300	"2CI1J@1|root,32S73@2|Bacteria,1N528@1224|Proteobacteria,2VYZ1@28216|Betaproteobacteria,3T65K@506|Alcaligenaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00010	1349767.GJA_1444	4.42E-64	206	"COG2932@1|root,COG3093@1|root,COG2932@2|Bacteria,COG3093@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria,4779I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S24
janth_21_00011	94624.Bpet0966	8.06E-43	150	"2EBI1@1|root,335IG@2|Bacteria,1N6PX@1224|Proteobacteria,2VX4H@28216|Betaproteobacteria,3T77Q@506|Alcaligenaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	YdaT_toxin
janth_21_00014	399795.CtesDRAFT_PD3306	9.60E-45	160	"COG1403@1|root,COG1403@2|Bacteria,1N6MT@1224|Proteobacteria"	1224|Proteobacteria	V	HNH endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00015	1070319.CAGGBEG34_350030	6.13E-86	263	"COG1484@1|root,COG1484@2|Bacteria,1MZNW@1224|Proteobacteria,2VUAM@28216|Betaproteobacteria"	28216|Betaproteobacteria	L	IstB-like ATP binding protein	-	-	-	ko:K02315	-	-	-	-	"ko00000,ko03032"	-	-	-	IstB_IS21
janth_21_00016	1502852.FG94_04982	1.77E-151	438	"COG4974@1|root,COG4974@2|Bacteria"	2|Bacteria	L	Belongs to the 'phage' integrase family	-	-	-	ko:K04763	-	-	-	-	"ko00000,ko03036"	-	-	-	"Phage_int_SAM_5,Phage_integrase"
janth_21_00017	280701.Q5QF30_9CAUD	6.24E-62	199	"4QEW7@10239|Viruses,4QYXF@35237|dsDNA viruses  no RNA stage,4QTWH@28883|Caudovirales,4QNW2@10744|Podoviridae"	10744|Podoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00020	358220.C380_09945	8.78E-39	132	"2DP7B@1|root,330UW@2|Bacteria,1N84K@1224|Proteobacteria,2VWFY@28216|Betaproteobacteria,4AIHV@80864|Comamonadaceae"	28216|Betaproteobacteria	S	Domain of unknown function (DUF4406)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4406
janth_21_00021	1349767.GJA_3943	1.24E-60	192	"2BNG0@1|root,32H3X@2|Bacteria,1PX82@1224|Proteobacteria,2WCQJ@28216|Betaproteobacteria,4782H@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00024	1097668.BYI23_B000620	4.78E-48	157	"COG1403@1|root,COG1403@2|Bacteria,1N7SV@1224|Proteobacteria,2VWF6@28216|Betaproteobacteria"	28216|Betaproteobacteria	L	HNH nucleases	-	-	-	ko:K07451	-	-	-	-	"ko00000,ko01000,ko02048"	-	-	-	HNH
janth_21_00025	1366050.N234_31675	6.08E-48	159	"COG3728@1|root,COG3728@2|Bacteria,1N519@1224|Proteobacteria,2WFZS@28216|Betaproteobacteria,1KDW7@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Terminase small subunit	-	-	-	ko:K07474	-	-	-	-	ko00000	-	-	-	Terminase_2
janth_21_00026	216142.LT40_08865	1.21E-289	804	"COG4626@1|root,COG4626@2|Bacteria,1MW7K@1224|Proteobacteria,1RPEK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
janth_21_00027	348137.Q3HQS8_9CAUD	1.34E-154	451	"4QAYV@10239|Viruses,4QUZ7@35237|dsDNA viruses  no RNA stage,4QPU3@28883|Caudovirales,4QKKX@10699|Siphoviridae"	10699|Siphoviridae	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00028	395019.Bmul_3866	1.48E-128	373	"COG0740@1|root,COG0740@2|Bacteria,1MUQ9@1224|Proteobacteria,2VMZZ@28216|Betaproteobacteria,1KH4N@119060|Burkholderiaceae"	28216|Betaproteobacteria	OU	Belongs to the peptidase S14 family	-	-	-	-	-	-	-	-	-	-	-	-	CLP_protease
janth_21_00029	595536.ADVE02000001_gene3164	4.95E-184	525	"COG4653@1|root,COG4653@2|Bacteria,1MWU1@1224|Proteobacteria,2TSSY@28211|Alphaproteobacteria,36ZHY@31993|Methylocystaceae"	28211|Alphaproteobacteria	S	Phage capsid family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid
janth_21_00031	395019.Bmul_3869	8.94E-25	97.4	"2EF8U@1|root,330G8@2|Bacteria,1N9YJ@1224|Proteobacteria,2VWR9@28216|Betaproteobacteria,1K9GV@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Phage gp6-like head-tail connector protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_connect_1
janth_21_00032	1114964.L485_16365	1.78E-23	94.4	"2AEJY@1|root,314FJ@2|Bacteria,1NZQS@1224|Proteobacteria,2UV4K@28211|Alphaproteobacteria,2K64D@204457|Sphingomonadales"	204457|Sphingomonadales	S	Phage head-tail joining protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_H_T_join
janth_21_00033	1485544.JQKP01000008_gene1683	2.01E-26	105	"2EK55@1|root,33DVK@2|Bacteria,1NGF0@1224|Proteobacteria"	1224|Proteobacteria	S	"Bacteriophage HK97-gp10, putative tail-component"	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00035	1114964.L485_16375	1.60E-22	93.2	"2AM62@1|root,31C0G@2|Bacteria,1P08Q@1224|Proteobacteria,2UVHB@28211|Alphaproteobacteria,2K6P4@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00036	1500894.JQNN01000001_gene3090	1.58E-49	162	"COG3291@1|root,COG3291@2|Bacteria,1Q0T0@1224|Proteobacteria,2W5P4@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Pkd domain containing protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00037	1114964.L485_16385	2.58E-29	110	"290UZ@1|root,2ZNGZ@2|Bacteria,1NNAY@1224|Proteobacteria,2UU6Q@28211|Alphaproteobacteria,2K6BM@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00038	1144305.PMI02_00789	5.33E-29	110	"28TSP@1|root,2ZFZU@2|Bacteria,1NXEG@1224|Proteobacteria,2UTPM@28211|Alphaproteobacteria,2K6IG@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00039	29581.BW37_02252	8.95E-118	417	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_21_00040	29581.BW37_02251	1.98E-293	808	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00041	1081640.AGFU01000049_gene774	2.46E-29	131	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria,2UBB4@28211|Alphaproteobacteria,2K1J6@204457|Sphingomonadales"	204457|Sphingomonadales	G	Belongs to the glycosyl hydrolase 18 family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_21_00044	29581.BW37_02247	4.88E-40	143	"2EJIR@1|root,33D9N@2|Bacteria,1NHKK@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	"Caudo_TAP,DUF4376,Phage_tail_APC"
